side,price,qty
ask,64328.64,0.00951
ask,64328.98,0.00078
ask,64333.0,0.28151
ask,64334.59,0.0007
ask,64337.0,0.30821
ask,64337.2,0.00868
ask,64337.3,0.00104
ask,64338.01,0.00013
ask,64338.62,0.00014
ask,64340.0,0.05205
ask,64340.1,0.06217
ask,64340.71,0.00123
ask,64341.02,0.0003
ask,64341.36,0.00052
ask,64342.08,0.00079
ask,64345.39,0.00011
ask,64345.41,0.00072
ask,64347.97,0.00008
ask,64349.39,0.00022
ask,64349.63,0.00012
ask,64353.16,0.00016
ask,64355.0,0.60619
ask,64356.14,0.0031
ask,64357.37,0.00127
ask,64358.82,0.00008
ask,64360.87,0.03368
ask,64362.9,0.24292
ask,64362.91,0.00308
ask,64373.68,0.01089
ask,64374.36,0.00521
ask,64374.81,0.00029
ask,64378.01,0.00008
ask,64379.0,0.10524
ask,64380.0,0.5762
ask,64380.5,0.00038
ask,64380.71,0.00008
ask,64382.98,0.00014
ask,64383.66,0.00009
ask,64384.61,0.00018
ask,64384.74,0.00682
ask,64384.75,0.0001
ask,64385.04,0.03183
ask,64385.38,0.00014
ask,64387.0,0.03976
ask,64390.34,0.00029
ask,64392.36,0.00009
ask,64397.0,0.15536
ask,64397.7,0.00037
ask,64400.0,11.41415
ask,64404.14,0.00012
ask,64405.93,0.00908
ask,64406.48,0.00012
ask,64407.96,0.27824
ask,64407.97,0.00356
ask,64408.09,0.0006
ask,64408.24,0.00015
ask,64409.09,0.00079
ask,64415.33,0.00014
ask,64416.73,0.00227
ask,64418.57,11.655
ask,64418.75,0.0125
ask,64420.27,0.0076
ask,64420.81,0.00338
ask,64422.11,0.0001
ask,64422.63,0.00009
ask,64424.29,0.00777
ask,64425.78,0.00009
ask,64426.67,0.00366
ask,64428.43,0.00009
ask,64430.11,0.03648
ask,64433.33,0.01654
ask,64435.18,0.00013
ask,64440.0,0.23329
ask,64444.01,0.00016
ask,64448.86,0.00039
ask,64449.0,0.44095
ask,64451.77,0.00042
ask,64452.98,0.0001
ask,64453.0,0.00175
ask,64453.33,0.00041
ask,64461.9,0.00023
ask,64462.05,0.25568
ask,64462.19,0.0002
ask,64465.99,0.00085
ask,64466.0,0.01164
ask,64466.15,0.00022
ask,64467.51,0.00058
ask,64468.78,0.00226
ask,64470.3,0.00021
ask,64470.7,0.00008
ask,64485.71,0.00032
ask,64486.12,0.00016
ask,64496.62,0.0145
ask,64500.0,37.35559
ask,64501.0,0.00391
ask,64502.0,0.01116
ask,64502.02,0.03374
ask,64508.68,0.00012
ask,64530.0,0.00988
ask,64550.0,0.92058
ask,64555.0,0.00225
ask,64578.88,0.00947
ask,64591.1,0.00597
ask,64600.0,10.65305
ask,64616.19,0.03885
ask,64619.25,0.01198
ask,64623.17,0.00279
ask,64625.0,0.00694
ask,64628.45,0.00015
ask,64655.5,0.00029
ask,64659.0,0.00015
ask,64659.56,0.00009
ask,64665.65,0.0001
ask,64668.9,0.0001
ask,64671.08,0.0001
ask,64688.0,0.01017
ask,64696.12,0.00009
ask,64700.0,5.58454
ask,64706.25,0.00015
ask,64708.34,0.00025
ask,64716.4,0.00019
ask,64721.79,0.00592
ask,64727.35,0.00063
ask,64730.66,0.00035
ask,64750.0,0.49113
ask,64755.83,0.00047
ask,64773.63,0.00374
ask,64774.0,0.00734
ask,64775.29,0.00009
ask,64777.89,0.25434
ask,64785.42,0.00025
ask,64787.07,0.00009
ask,64791.51,0.00009
ask,64796.9,0.03086
ask,64797.07,0.00014
ask,64800.0,7.59203
ask,64805.72,0.00015
ask,64807.75,0.00242
ask,64811.34,0.00472
ask,64813.7,0.00009
ask,64813.84,0.00009
ask,64816.49,0.00009
ask,64817.37,0.00035
ask,64823.37,0.94044
ask,64830.97,0.00011
ask,64834.19,0.00023
ask,64874.37,0.00016
ask,64901.23,0.00009
ask,64927.7,0.00453
ask,64954.38,0.00223
ask,64990.0,6.07152
ask,64996.0,0.07935
ask,64996.9,0.06154
ask,65000.0,54.84199
ask,65087.11,0.00028
ask,65093.73,0.25315
ask,65097.43,0.00015
ask,65111.0,0.20152
ask,65170.68,0.00016
ask,65209.13,0.00109
ask,65233.66,0.00279
ask,65245.17,0.00063
ask,65258.77,0.00221
ask,65300.0,13.09236
ask,65350.0,1.32169
ask,65400.0,16.75097
ask,65409.57,0.25193
ask,65500.0,51.61581
ask,65500.01,0.01128
ask,65520.0,0.06226
ask,65541.06,0.00279
ask,65550.0,0.98774
ask,65600.0,8.25294
ask,65665.6,0.00047
ask,65725.42,0.25071
ask,65767.13,0.00062
ask,65849.92,0.00279
ask,65850.0,2.05936
ask,65900.0,7.87466
ask,65955.0,0.04063
ask,65964.0,0.00024
ask,66000.0,68.46902
ask,66041.26,0.24955
ask,66125.26,0.00046
ask,66160.23,0.00432
ask,66293.26,0.00062
ask,66357.1,0.24836
ask,66400.0,7.63879
ask,66472.0,0.00279
ask,66476.36,0.00399
ask,66500.0,18.24802
ask,66588.14,0.00046
ask,66640.0,0.08288
ask,66666.0,2.78248
ask,66666.66,0.09658
ask,66672.94,0.24718
ask,66785.24,0.00279
ask,66823.61,0.00061
ask,66900.0,6.31444
ask,66950.0,2.6427
ask,66975.28,0.0001
ask,66975.42,0.0001
ask,66977.01,0.0002
ask,66977.47,0.0001
ask,66988.78,0.24601
ask,67000.0,87.11138
ask,67027.81,0.0001
ask,67029.72,0.00012
ask,67054.26,0.00046
ask,67099.96,0.00279
ask,67187.91,0.00016
ask,67304.63,0.24528
ask,67358.2,0.00061
ask,67359.65,0.00015
ask,67416.16,0.00453
ask,67500.0,30.71689
ask,67523.64,0.00045
ask,67620.47,0.24378
ask,67630.0,0.00152
ask,67654.0,0.0078
ask,67733.85,0.00279
ask,67890.0,45.90128
ask,67897.06,0.0006
ask,67936.31,0.24267
ask,67996.31,0.00045
ask,67998.0,0.0484
ask,68000.0,77.15775
ask,68053.04,0.00279
ask,68252.15,0.24156
ask,68333.33,0.05492
ask,68373.73,0.00279
ask,68422.58,0.0064
ask,68472.29,0.00045
ask,68500.0,13.08345
ask,68568.0,0.24087
ask,68630.0,0.00145
ask,68666.66,0.03887
ask,68695.93,0.00432
ask,68721.0,0.06274
ask,68777.0,0.10792
ask,69019.65,0.00279
ask,69344.9,0.00279
ask,69671.68,0.00279
ask,69998.0,3.01187
ask,69999.0,1.35127
ask,70000.0,88.30806
ask,70561.6,0.00009
ask,71287.62,0.00021
ask,71287.63,0.00925
ask,72000.0,61.64239
ask,72999.0,0.36902
ask,74000.0,12.98563
ask,79688.56,0.04197
ask,80000.0,65.8388
ask,82900.0,0.81801
ask,83235.18,0.00169
ask,83450.0,0.26036
ask,84000.0,15.34063
ask,85260.0,0.00716
ask,85800.0,0.3589
ask,85990.77,0.17019
ask,86422.88,0.1891
ask,86500.0,4.75821
ask,88333.33,0.01898
ask,96666.66,0.04609
ask,105000.0,22.79419
ask,113333.33,0.40028
ask,121666.66,0.04885
ask,122000.0,19.68429
ask,127500.0,5.39931
ask,130000.0,114.87638
